Path;SBE_version;Start_Time;System_Upload_Date;Date_from_the_Name_File;Latitude;Row_Latitude;Longitude;Row_Longitude;Station;Station_From_Name;Max_Depth;Surface_temperature;Max_difference_Tmd_Temperature;Unit_Temperature;Count_True;Count_Total;Dive_Begin_Index;Dive_End_Index;Error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mBGolBabs0603.cnv;SBE25;03.06.2024 3:00;03.06.2024 3:38;03.06.2024;51.91993333;51 55.196;105.6363167;105 38.179;middle BFoloustnoe Babushkin (smal);mBGolBabs;1335.275;3.5982;0.363277891;t090C: Temperature [ITS-90, deg C];425;2445;10;2454;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mChiv0607.cnv;SBE25;07.06.2024 18:00;07.06.2024 18:05;07.06.2024;53.75753333;53 45.452;109.1226667;109 07.360;middle Chiv gulf;mChiv;5.105;7.8318;None;t090C: Temperature [ITS-90, deg C];0;13;10;22;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mdAnSu0604.cnv;SBE25;04.06.2024 18:59;04.06.2024 19:34;04.06.2024;52.66531667;52 39.919;106.85405;106 51.243;middle Anga-Sukhaya;mdAnSu;1172.818;3.1628;0.812580083;t090C: Temperature [ITS-90, deg C];521;2285;0;2284;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mdBu0604.cnv;SBE25;04.06.2024 0:50;04.06.2024 1:08;04.06.2024;52.4744;52 28.464;106.1166667;106 07.000;middle Buguldeika;mdBu;380.348;2.8035;1.158550839;t090C: Temperature [ITS-90, deg C];299;779;6;784;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mdKhaKr0603.cnv;SBE25;03.06.2024 22:03;03.06.2024 22:20;03.06.2024;52.34515;52 20.709;106.0637333;106 03.824;middle Kharauz KrYar;mdKhaKr;258.401;3.2408;0.719555045;t090C: Temperature [ITS-90, deg C];18;516;10;525;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mdPes0603.cnv;SBE25;03.06.2024 8:55;03.06.2024 9:22;03.06.2024;52.23161667;52 13.897;105.8021;105 48.126;min depth Peschanka;mdPes;982.28;3.1871;0.848284029;t090C: Temperature [ITS-90, deg C];423;1738;2;1739;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mdVoBo0605.cnv;SBE25;05.06.2024 1:21;05.06.2024 2:33;05.06.2024;52.79213333;52 47.528;107.1111;107 06.666;middle Vorota Boldakovo;mdVoBo;1366.828;2.8751;1.089677891;t090C: Temperature [ITS-90, deg C];464;2733;1;2733;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mElDa0608.cnv;SBE25;08.06.2024 10:01;08.06.2024 10:28;08.06.2024;54.4513;54 27.078;109.07135;109 04.281;seredina Elohin-Davsha;mElDa;859.524;2.1735;1.799202968;t090C: Temperature [ITS-90, deg C];404;1603;5;1607;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mGoKu0604.cnv;SBE25;04.06.2024 4:50;04.06.2024 5:13;04.06.2024;52.46806667;52 28.084;106.2914167;106 17.485;seredina Goliy-Kukuy;mGoKu;511.638;2.7263;1.238621269;t090C: Temperature [ITS-90, deg C];490;1035;3;1037;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mIM0531.cnv;SBE25;31.05.2024 11:17;31.05.2024 11:54;31.05.2024;51.64623333;51 38.774;104.42865;104 25.719;mp Ivanovskiy-Murino;mIM;1292.325;2.7809;1.268442982;t090C: Temperature [ITS-90, deg C];355;2208;1;2208;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mim0531_SV.cnv;SBE25;31.05.2024 11:17;31.05.2024 11:54;;51.64623333;51 38.774;104.42865;104 25.719;mp Ivanovskiy-Murino;mim;1292.325;2.7809;1.268442982;t090C: Temperature [ITS-90, deg C];355;2208;681;2888;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mKhoKre0606.cnv;SBE25;06.06.2024 22:56;06.06.2024 23:40;06.06.2024;53.35596667;53 21.358;108.222;108 13.320;middle Khoboy-Krestoviy;mKhoKre;1627.986;2.9034;1.060946424;t090C: Temperature [ITS-90, deg C];416;3073;0;3072;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mKM0601.cnv;SBE25;01.06.2024 14:34;01.06.2024 15:13;01.06.2024;51.77943333;51 46.766;105.3730667;105 22.384;mp Kadilniy-Mishikha;mKM;1434.315;3.4374;0.561166414;t090C: Temperature [ITS-90, deg C];394;2625;7;2631;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mKoAm0608.cnv;SBE25;08.06.2024 23:05;08.06.2024 23:30;08.06.2024;55.04366667;55 02.620;109.4327333;109 25.964;middle Kotelnikovsky-Amnudokan;mKoAm;768.616;2.4252;1.537425736;t090C: Temperature [ITS-90, deg C];435;1480;9;1488;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mKrRing2024_0604.cnv;SBE25;04.06.2024 7:17;04.06.2024 8:02;04.06.2024;52.59613333;52 35.768;106.4291667;106 25.750;middle KrestovskiyRing2024;mKrRing;1075.508;2.6804;1.302584029;t090C: Temperature [ITS-90, deg C];493;2202;4;2205;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mLTpup0531.cnv;SBE25;31.05.2024 18:52;31.05.2024 19:30;31.05.2024;51.71803333;51 43.082;104.9818333;104 58.910;mp Listvyanka-Tankhoy (pup);mLTpup;1412.696;2.7498;1.244546198;t090C: Temperature [ITS-90, deg C];376;2540;5;2544;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mMaMo0612.cnv;SBE25;12.06.2024 2:36;12.06.2024 2:43;12.06.2024;53.24178333;53 14.507;107.25635;107 15,381;middle of Maloe More;mMaMo;85.253;3.1405;0.821550839;t090C: Temperature [ITS-90, deg C];0;188;3;190;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mMS0530.cnv;SBE25;30.05.2024 20:47;30.05.2024 21:23;30.05.2024;51.64578333;51 38.747;104.2281;104 13.686;mp Marituy-Solzan;mMS;1263.692;2.9122;1.053680083;t090C: Temperature [ITS-90, deg C];327;2222;7;2228;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mMuUr0610.cnv;SBE25;10.06.2024 23:05;10.06.2024 23:30;10.06.2024;54.83345;54 50.007;109.2516;109 15.096;middle Mujinay-Urbikan;mMuUr;883.784;2.1334;1.828650839;t090C: Temperature [ITS-90, deg C];413;1722;2;1723;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mSU0607.cnv;SBE25;07.06.2024 8:53;07.06.2024 9:22;07.06.2024;53.94283333;53 56.570;108.4338667;108 26.032;mp Solnechaya-Ushkaniy;mSU;888.46;2.838;1.148597728;t090C: Temperature [ITS-90, deg C];404;1698;0;1697;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mTiNe0609.cnv;SBE25;09.06.2024 22:26;09.06.2024 22:48;09.06.2024;55.56576667;55 33.946;109.59525;109 35.715;middle Tiya-Nemnyanka;mTiNe;654.898;2.7995;1.161977891;t090C: Temperature [ITS-90, deg C];434;1238;10;1247;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mTSG0531.cnv;SBE25;31.05.2024 14:58;31.05.2024 15:29;31.05.2024;51.60626667;51 36.376;104.7330167;104 43.981;mp Tolstiy-Snezhnaya (mTSG);mTSG;1116.128;2.9952;1.022459043;t090C: Temperature [ITS-90, deg C];343;1939;9;1947;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mUT0605.cnv;SBE25;05.06.2024 15:25;05.06.2024 16:11;05.06.2024;52.8943;52 53.658;107.5305;107 31.830;mp Uhan-Tonkiy;mUT;1566.062;2.6637;1.295959043;t090C: Temperature [ITS-90, deg C];472;3046;13;3058;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mVoBo0605.cnv;SBE25;05.06.2024 1:21;05.06.2024 2:33;05.06.2024;52.79213333;52 47.528;107.1111;107 06.666;middle Vorota Boldakovo;mVoBo;1366.828;2.8751;1.089677891;t090C: Temperature [ITS-90, deg C];464;2733;1;2733;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mZaSo0607.cnv;SBE25;07.06.2024 23:14;07.06.2024 23:42;07.06.2024;57.28486667;57 17.092;108.7416;108 44.496;middle Zavorothiy-Sosnovka;mZaSo;896.644;2.5764;1.401780083;t090C: Temperature [ITS-90, deg C];436;1747;0;1746;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\mZaSo300_0608.cnv;SBE25;08.06.2024 0:39;08.06.2024 0:52;08.06.2024;54.28835;54 17.301;108.7448833;108 44.693;middle Zavorotniy-Sosnovka 300m;mZaSo;303.73;2.5262;1.436425736;t090C: Temperature [ITS-90, deg C];179;591;5;595;not error
CTD_Data\2024\05-06_Ver\sbe25\cnvdata\seepIrkutskNew0603.cnv;SBE25;03.06.2024 6:54;03.06.2024 7:25;03.06.2024;52.06253333;52 03.752;105.7141167;105 42.847;seep Irkutsk New;seepIrkutskNew;1072.585;3.5382;0.424998657;t090C: Temperature [ITS-90, deg C];417;1922;4;1925;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\12kKu0724.cnv;SBE 19;24.07.2024 9:49;24.07.2024 13:28;24.07.2024;None;None;None;None;12 km Kultuk (mpRing);12kKu;1230.03;7.6675;None;tv290C: Temperature [ITS-90, deg C];0;2456;0;2455;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\3kSo0725.cnv;SBE 19;25.07.2024 8:19;25.07.2024 8:38;25.07.2024;None;None;None;None;3 km Solzan;3kSo;357.161;16.6217;0.005380304;tv290C: Temperature [ITS-90, deg C];8;1015;88;1102;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\7kBa0802.cnv;SBE 19;02.08.2024 2:11;02.08.2024 4:10;02.08.2024;None;None;None;None;7 km Baikalskoe;7kBa;785.2;17.8752;0.033884378;tv290C: Temperature [ITS-90, deg C];84;1410;30;1439;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\7kDa0731.cnv;SBE 19;31.07.2024 5:59;31.07.2024 6:18;31.07.2024;None;None;None;None;7 km Davsha;7kDa;386.627;18.5937;0.078276781;tv290C: Temperature [ITS-90, deg C];116;1015;53;1067;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\7kEl0731.cnv;SBE 19;31.07.2024 18:40;31.07.2024 19:13;31.07.2024;None;None;None;None;7 km Elokhin;7kEl;890.998;22.8023;None;tv290C: Temperature [ITS-90, deg C];0;1748;25;1772;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\7kIzh0730.cnv;SBE 19;30.07.2024 0:16;30.07.2024 1:15;30.07.2024;None;None;None;None;7 km Izhimey;7kIzh;1627.153;17.2163;None;tv290C: Temperature [ITS-90, deg C];0;3066;45;3110;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\7kKa0727.cnv;SBE 19;27.07.2024 8:36;27.07.2024 12:29;27.07.2024;None;None;None;None;7 km Kadilniy;7kKa;1414.146;16.8301;None;tv290C: Temperature [ITS-90, deg C];0;2613;56;2668;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\7kLi0726.cnv;SBE 19;26.07.2024 16:37;26.07.2024 17:35;26.07.2024;None;None;None;None;7 km Listvyanka;7kLi;1407.462;18.0738;None;tv290C: Temperature [ITS-90, deg C];0;2559;216;2774;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\7kMa0724.cnv;SBE 19;24.07.2024 13:35;24.07.2024 14:20;24.07.2024;None;None;None;None;7 km Marituy;7kMa;1343.782;18.1875;None;tv290C: Temperature [ITS-90, deg C];0;2426;28;2453;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\7kMi0727.cnv;SBE 19;27.07.2024 1:38;27.07.2024 2:29;27.07.2024;None;None;None;None;7 km Mishikha;7kMi;1372.335;15.9523;None;tv290C: Temperature [ITS-90, deg C];0;2484;64;2547;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\7kNA0802.cnv;SBE 19;02.08.2024 9:02;02.08.2024 9:24;02.08.2024;None;None;None;None;7 km N-Angarsk;7kNA;480.757;18.792;0.112884036;tv290C: Temperature [ITS-90, deg C];280;1043;58;1100;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\7kSo0724.cnv;SBE 19;24.07.2024 21:48;24.07.2024 22:27;24.07.2024;None;None;None;None;7 km Solzan;7kSo;871.638;18.6654;None;tv290C: Temperature [ITS-90, deg C];0;1668;77;1744;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\7kTa0726.cnv;SBE 19;26.07.2024 3:43;26.07.2024 4:27;26.07.2024;None;None;None;None;7 km Tankhoy;7kTa;1103.872;16.821;0.010504852;tv290C: Temperature [ITS-90, deg C];9;2028;49;2076;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\7kTo0729.cnv;SBE 19;29.07.2024 13:12;29.07.2024 14:03;29.07.2024;None;None;None;None;7 km Tonkiy (Slava);7kTo;1048.462;21.6589;None;tv290C: Temperature [ITS-90, deg C];0;2094;49;2142;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\7kTu0801.cnv;SBE 19;01.08.2024 22:15;02.08.2024 0:09;01.08.2024;None;None;None;None;7 km Turali;7kTu;663.433;17.6343;0.014408688;tv290C: Temperature [ITS-90, deg C];42;1336;52;1387;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\7kUh0729.cnv;SBE 19;29.07.2024 19:06;30.07.2024 0:04;29.07.2024;None;None;None;None;7 km Ukhan (Slava);7kUh;1601.576;16.124;None;tv290C: Temperature [ITS-90, deg C];0;2872;51;2922;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mAS0728.cnv;SBE 19;28.07.2024 20:49;28.07.2024 21:37;28.07.2024;None;None;None;None;mp Anga-Sukhaya;mAS;1173.272;19.6838;0.004984264;tv290C: Temperature [ITS-90, deg C];5;2223;89;2311;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mBarg0730.cnv;SBE 19;30.07.2024 14:38;30.07.2024 16:07;30.07.2024;None;None;None;None;mp Barguzin gulf;mBarg;165.577;21.6582;None;tv290C: Temperature [ITS-90, deg C];0;516;68;583;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mBT0802.cnv;SBE 19;02.08.2024 0:13;02.08.2024 0:44;02.08.2024;None;None;None;None;mp Baikalskoe-Turali;mBT;805.096;17.4152;0.009015161;tv290C: Temperature [ITS-90, deg C];12;1589;36;1624;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mChK0801.cnv;SBE 19;01.08.2024 3:47;01.08.2024 4:29;01.08.2024;None;None;None;None;mp Cheremshaniy-Kabaniy;mChK;891.196;17.7453;None;tv290C: Temperature [ITS-90, deg C];0;1639;54;1692;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mdPes0728.cnv;SBE 19;28.07.2024 6:10;28.07.2024 6:46;28.07.2024;None;None;None;None;max. depth Peschanka-Istok;mdPes;984.635;19.0675;0.017411596;tv290C: Temperature [ITS-90, deg C];9;1897;76;1972;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mdZS0804.cnv;SBE 19;04.08.2024 1:27;04.08.2024 4:00;04.08.2024;None;None;None;None;md Zavorotniy-Sosnovka;mdZS;898.651;18.1428;None;tv290C: Temperature [ITS-90, deg C];0;1649;37;1685;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mED0731.cnv;SBE 19;31.07.2024 13:45;31.07.2024 14:19;31.07.2024;None;None;None;None;mp Elokhin-Davsha;mED;858.785;22.692;None;tv290C: Temperature [ITS-90, deg C];0;1612;53;1664;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mGBmal0727.cnv;SBE 19;27.07.2024 18:48;27.07.2024 19:44;27.07.2024;None;None;None;None;mp Goloustnoe-Babushkin (Malenkiy);mGBmal;1328.118;20.7956;None;tv290C: Temperature [ITS-90, deg C];0;2387;102;2488;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mGK0728.cnv;SBE 19;28.07.2024 13:29;28.07.2024 16:01;28.07.2024;None;None;None;None;mp Goly-Kukuy;mGK;517.221;20.0815;None;tv290C: Temperature [ITS-90, deg C];0;1131;33;1163;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mhokr0730.cnv;SBE 19;30.07.2024 10:17;31.07.2024 3:00;30.07.2024;None;None;None;None;mp Khoboy-Krestoviy;mhokr;1629.271;18.5864;None;tv290C: Temperature [ITS-90, deg C];0;3179;54;3232;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mIM0724.cnv;SBE 19;24.07.2024 23:44;25.07.2024 0:35;24.07.2024;None;None;None;None;mp Ivanovskiy-Murino;mIM;1299.761;13.4179;None;tv290C: Temperature [ITS-90, deg C];0;2366;67;2432;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mKA0801-2_350m.cnv;SBE 19;01.08.2024 17:09;01.08.2024 18:10;;None;None;None;None;mp Kotelnikovskiy-Amnundakan (350m);mKA;403.422;18.5646;None;tv290C: Temperature [ITS-90, deg C];0;828;60;887;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mKA0801-3_100-150m.cnv;SBE 19;01.08.2024 18:51;01.08.2024 19:06;;None;None;None;None;mp Kotelnikovskiy-Amnundakan (100-150m);mKA;158.264;16.1457;None;tv290C: Temperature [ITS-90, deg C];0;657;53;709;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mKA0801.cnv;SBE 19;01.08.2024 9:37;01.08.2024 10:05;01.08.2024;None;None;None;None;mp Kotelnikovskiy-Amnundakan;mKA;763.781;17.4977;None;tv290C: Temperature [ITS-90, deg C];0;1520;61;1580;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mKhKrYa0728.cnv;SBE 19;28.07.2024 10:20;28.07.2024 11:06;28.07.2024;None;None;None;None;mp Kr.Yar-Kharauz;mKhKrYa;263.797;21.8913;None;tv290C: Temperature [ITS-90, deg C];0;725;56;780;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mKM0726.cnv;SBE 19;26.07.2024 22:27;26.07.2024 23:23;26.07.2024;None;None;None;None;mp Kadilniy-Mishikha;mKM;1435.733;16.3782;None;tv290C: Temperature [ITS-90, deg C];0;3034;66;3099;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mKM0727_400m.cnv;SBE 19;27.07.2024 13:03;27.07.2024 17:25;;None;None;None;None;mp Kadilniy-Mishikha (350m);mKM;432.754;16.6779;None;tv290C: Temperature [ITS-90, deg C];0;1318;56;1373;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mKrestRing0728.cnv;SBE 19;28.07.2024 16:11;28.07.2024 17:01;28.07.2024;None;None;None;None;Krestovskii;mKrestRing;1014.047;18.9553;None;tv290C: Temperature [ITS-90, deg C];0;2013;65;2077;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mLT0726.cnv;SBE 19;26.07.2024 6:48;26.07.2024 8:40;26.07.2024;None;None;None;None;mp Listvyanka-Tankhoy(pup);mLT;1414.882;15.5128;None;tv290C: Temperature [ITS-90, deg C];0;2675;167;2841;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mMS0724.cnv;SBE 19;24.07.2024 15:53;24.07.2024 16:42;24.07.2024;None;None;None;None;mp Marituy-Solzan;mMS;1253.344;16.0803;0.016171064;tv290C: Temperature [ITS-90, deg C];30;2193;82;2274;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mMuUr0801.cnv;SBE 19;01.08.2024 6:36;01.08.2024 7:11;01.08.2024;None;None;None;None;mp Muzhinay-Urbican;mMuUr;885.874;16.0105;None;tv290C: Temperature [ITS-90, deg C];0;1630;53;1682;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mpRytii0804.cnv;SBE 19;04.08.2024 15:13;04.08.2024 16:24;04.08.2024;None;None;None;None;mp Rytii;mpRytii;777.95;19.17;None;tv290C: Temperature [ITS-90, deg C];0;1444;68;1511;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mSU0804.cnv;SBE 19;04.08.2024 12:26;04.08.2024 14:12;04.08.2024;None;None;None;None;mp Solnechnaya-Ushkaniy;mSU;883.12;19.3439;None;tv290C: Temperature [ITS-90, deg C];0;1701;41;1741;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mSU0804_1_100-350m.cnv;SBE 19;04.08.2024 17:13;04.08.2024 17:32;;None;None;None;None;mp Solnechnaya-Ushkaniy  (100-350m);mSU;378.68;18.5607;None;tv290C: Temperature [ITS-90, deg C];0;868;2;869;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mSU0804_2_100-150m.cnv;SBE 19;04.08.2024 18:50;04.08.2024 19:02;;None;None;None;None;mp Solnechnaya-Ushkaniy (100-150m);mSU;162.512;18.953;None;tv290C: Temperature [ITS-90, deg C];0;514;80;593;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mSU0804_3_200-350m.cnv;SBE 19;04.08.2024 19:53;04.08.2024 20:09;;None;None;None;None;mp Solnechnaya-Ushkaniy (200-350m);mSU;356.919;19.1567;None;tv290C: Temperature [ITS-90, deg C];0;901;43;943;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mTN0802.cnv;SBE 19;02.08.2024 10:51;02.08.2024 12:52;02.08.2024;None;None;None;None;mp Tiya-Nemnyanka;mTN;654.467;20.2036;0.078604952;tv290C: Temperature [ITS-90, deg C];17;1296;31;1326;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mTSG0725.cnv;SBE 19;25.07.2024 22:16;25.07.2024 22:59;25.07.2024;None;None;None;None;mp Tolstiy-Snezhnaya (mTSG);mTSG;1118.057;16.8418;None;tv290C: Temperature [ITS-90, deg C];0;2216;78;2293;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mUT0729.cnv;SBE 19;29.07.2024 15:46;29.07.2024 16:41;29.07.2024;None;None;None;None;mp Ukhan-Tonkiy;mUT;1563.245;22.1915;None;tv290C: Temperature [ITS-90, deg C];0;2735;40;2774;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\mVB0728.cnv;SBE 19;28.07.2024 23:22;29.07.2024 0:12;28.07.2024;None;None;None;None;mp Vorota-Boldakovo;mVB;1368.686;18.8762;0.011707876;tv290C: Temperature [ITS-90, deg C];1;2666;39;2704;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\nearIrk0728.cnv;SBE 19;28.07.2024 2:37;28.07.2024 3:19;28.07.2024;None;None;None;None;Near Irkutsk;nearIrk;1063.743;18.0761;None;tv290C: Temperature [ITS-90, deg C];0;2023;34;2056;not error
CTD_Data\2024\07_Ver\sbe19\cnvdata\Uzury-h1000m_0730.cnv;SBE 19;30.07.2024 4:50;30.07.2024 5:34;30.07.2024;None;None;None;None;Uzury_h1000m;Uzury;1108.489;16.2835;None;tv290C: Temperature [ITS-90, deg C];0;2235;61;2295;not error
CTD_Data\2024\07_Ver\sbe25\cnvdata\12kKu0724.cnv;SBE25;24.07.2024 8:43;24.07.2024 9:22;24.07.2024;51.67208333;51 40.325;103.8756;103 52.536;12 km Kultuk;12kKu;1223.954;7.6841;None;t090C: Temperature [ITS-90, deg C];0;2262;12;2273;not error
CTD_Data\2024\07_Ver\sbe25\cnvdata\3kBa0802.cnv;SBE25;02.08.2024 3:34;02.08.2024 3:54;02.08.2024;55.34986667;55 20.992;109.2451833;109 14.711;3 km Baikalskoe;3kBa;602.274;17.1398;0.150208126;t090C: Temperature [ITS-90, deg C];364;1134;16;1149;not error
CTD_Data\2024\07_Ver\sbe25\cnvdata\3kBo0729.cnv;SBE25;29.07.2024 4:33;29.07.2024 4:46;29.07.2024;52.61888333;52 37.133;107.2658667;107 15.952;3 km Boldakovo;3kBo;331.22;16.0837;None;t090C: Temperature [ITS-90, deg C];0;603;32;634;not error
CTD_Data\2024\07_Ver\sbe25\cnvdata\3kDa0731.cnv;SBE25;31.07.2024 7:55;31.07.2024 8:04;31.07.2024;54.37931667;54 22.759;109.4238333;109 25.430;3 km Davsha;3kDa;88.178;9.5816;0.007014643;t090C: Temperature [ITS-90, deg C];3;177;27;203;not error
CTD_Data\2024\07_Ver\sbe25\cnvdata\3kEl0731.cnv;SBE25;31.07.2024 17:18;31.07.2024 17:45;31.07.2024;54.52646667;54 31.588;108.7048833;108 42.293;3 km Elohin;3kEl;881.446;9.8359;None;t090C: Temperature [ITS-90, deg C];0;1588;3;1590;not error
CTD_Data\2024\07_Ver\sbe25\cnvdata\3kKa0727.cnv;SBE25;27.07.2024 10:59;27.07.2024 11:41;27.07.2024;51.89345;51 53.607;105.2483667;105 14.902;3 km Kadil'niy;3kKa;1377.054;9.8646;None;t090C: Temperature [ITS-90, deg C];0;2484;13;2496;not error
CTD_Data\2024\07_Ver\sbe25\cnvdata\3kLi0726.cnv;SBE25;26.07.2024 15:29;26.07.2024 16:07;26.07.2024;51.81561667;51 48.937;104.90725;104 54.435;3 km Listvyanka;3kLi;1402.763;11.4586;None;t090C: Temperature [ITS-90, deg C];0;2531;3;2533;not error
CTD_Data\2024\07_Ver\sbe25\cnvdata\3kMa0724.cnv;SBE25;24.07.2024 12:29;24.07.2024 13:06;24.07.2024;51.76036667;51 45.622;104.2245833;104 13.475;3m Mariruy;3kMa;1337.612;8.5038;None;t090C: Temperature [ITS-90, deg C];0;2541;8;2548;not error
CTD_Data\2024\07_Ver\sbe25\cnvdata\3kMi0727.cnv;SBE25;27.07.2024 6:01;27.07.2024 6:24;27.07.2024;51.66673333;51 40.004;105.5013333;105 30.080;3 km Mishiha;3kMi;630.926;18.8221;None;t090C: Temperature [ITS-90, deg C];0;1160;2;1161;not error
CTD_Data\2024\07_Ver\sbe25\cnvdata\3kSo0724.cnv;SBE25;24.07.2024 2:16;24.07.2024 2:37;24.07.2024;51.52878333;51 31.727;104.2326;104 13.956;3 km Solzan;3kSo;481.229;16.9652;None;t090C: Temperature [ITS-90, deg C];0;894;4;897;not error
CTD_Data\2024\07_Ver\sbe25\cnvdata\3kTa0726.cnv;SBE25;26.07.2024 2:14;26.07.2024 2:37;26.07.2024;51.59118333;51 35.471;105.1153167;105 06.919;3k Tankh;3kTa;691.441;18.5514;None;t090C: Temperature [ITS-90, deg C];0;1332;11;1342;not error
CTD_Data\2024\07_Ver\sbe25\cnvdata\3kTo0729.cnv;SBE25;29.07.2024 12:09;29.07.2024 12:39;29.07.2024;52.74308333;52 44.585;107.6418667;107 38.512;3 km Tonkij;3kTo;544.092;20.8428;None;t090C: Temperature [ITS-90, deg C];0;1028;9;1036;not error
CTD_Data\2024\07_Ver\sbe25\cnvdata\3kTu0801.cnv;SBE25;01.08.2024 12:53;01.08.2024 13:14;01.08.2024;55.29408333;55 17.645;109.7109833;109 42.659;3 km Turali;3kTu;600.813;17.6409;None;t090C: Temperature [ITS-90, deg C];0;1105;4;1108;not error
CTD_Data\2024\07_Ver\sbe25\cnvdata\3kUh0729.cnv;SBE25;29.07.2024 21:25;29.07.2024 22:06;29.07.2024;53.04935;53 02.961;107.4226;107 25.356;3 km Ukhan;3kUh;1604.619;15.2795;None;t090C: Temperature [ITS-90, deg C];0;2861;2;2862;not error
CTD_Data\2024\07_Ver\sbe25\cnvdata\5kDa0731.cnv;SBE25;31.07.2024 6:55;31.07.2024 7:06;31.07.2024;54.38185;54 22.911;109.3935;109 23.610;5 km Davsha;5kDa;182.652;11.8419;0.096830149;t090C: Temperature [ITS-90, deg C];88;371;12;382;not error
CTD_Data\2024\07_Ver\sbe25\cnvdata\5kEl0731.cnv;SBE25;31.07.2024 18:01;31.07.2024 18:27;31.07.2024;54.52073333;54 31.244;108.72985;108 43.791;5 km Elohin;5kEl;887.876;8.8851;None;t090C: Temperature [ITS-90, deg C];0;1591;4;1594;not error
