Path;SBE_version;Start_Time;System_Upload_Date;Date_from_the_Name_File;Latitude;Row_Latitude;Longitude;Row_Longitude;Station;Station_From_Name;Max_Depth;Surface_temperature;Max_difference_Tmd_Temperature;Unit_Temperature;Count_True;Count_Total;Dive_Begin_Index;Dive_End_Index;Error
CTD_Data\2025\05-06\SBE19\cnvdata\mED0606.cnv;SBE 19;06.06.2025 22:29;06.06.2025 23:37;06.06.2025;None;None;None;None;mp Elokhin-Davsha;mED;855.192;3.698;0.908224976;tv290C: Temperature [ITS-90, deg C];568;1701;48;1748;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mGBmal0602.cnv;SBE 19;02.06.2025 1:22;02.06.2025 2:18;02.06.2025;None;None;None;None;mp Goloustnoe-Babushkin (Malenkiy);mGBmal;1312.742;4.8845;0.114841028;tv290C: Temperature [ITS-90, deg C];358;2882;34;2915;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mGK0603.cnv;SBE 19;03.06.2025 18:05;03.06.2025 18:28;03.06.2025;None;None;None;None;mp Goly-Kukuy;mGK;515.512;12.2757;0.330025357;tv290C: Temperature [ITS-90, deg C];470;1121;88;1208;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mHK0605.cnv;SBE 19;05.06.2025 20:38;05.06.2025 21:37;05.06.2025;None;None;None;None;mp Khoboy-Krestoviy;mHK;1627.888;5.1681;0.422604019;tv290C: Temperature [ITS-90, deg C];570;3136;53;3188;not error
CTD_Data\2025\05-06\SBE19\cnvdata\Mi7k0601.cnv;SBE 19;01.06.2025 11:10;01.06.2025 12:05;01.06.2025;None;None;None;None;7 km Mishikha;Mi;1292.378;6.8272;0.248588715;tv290C: Temperature [ITS-90, deg C];550;2761;28;2788;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mIM0531.cnv;SBE 19;31.05.2025 13:52;31.05.2025 15:00;31.05.2025;None;None;None;None;mp Ivanovskiy-Murino;mIM;1293.451;10.5529;3.572652517;tv290C: Temperature [ITS-90, deg C];670;2516;71;2586;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mKM0601.cnv;SBE 19;01.06.2025 14:00;01.06.2025 15:02;01.06.2025;None;None;None;None;mp Kadilniy-Mishikha;mKM;1414.288;4.2088;0.287864653;tv290C: Temperature [ITS-90, deg C];610;2876;50;2925;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mKyKh0602.cnv;SBE 19;02.06.2025 22:14;02.06.2025 22:29;02.06.2025;None;None;None;None;mp Kr.Yar-Kharauz;mKyKh;260.662;6.7724;0.456074037;tv290C: Temperature [ITS-90, deg C];67;658;70;727;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mltpup0529.cnv;SBE 19;29.05.2025 15:29;29.05.2025 16:34;29.05.2025;None;None;None;None;mp Listvyanka-Tankhoy;mltpup;1413.937;4.2018;0.367260838;tv290C: Temperature [ITS-90, deg C];846;3114;57;3170;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mLTpup0529_dasha-5m.cnv;SBE 19;29.05.2025 19:09;29.05.2025 19:22;;None;None;None;None;mp Listvyanka-Tankhoy;mLTpup;11.72;3.4943;0.505453205;tv290C: Temperature [ITS-90, deg C];0;179;67;245;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mLTpup0529_dasha.cnv;SBE 19;29.05.2025 17:31;29.05.2025 18:29;;None;None;None;None;mp Listvyanka-Tankhoy  (dasha);mLTpup;1411.041;3.5716;0.429529601;tv290C: Temperature [ITS-90, deg C];571;2770;79;2848;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mMM0610.cnv;SBE 19;10.06.2025 15:23;10.06.2025 15:50;10.06.2025;None;None;None;None;mp Maloe More;mMM;87.066;13.6682;0.322015895;tv290C: Temperature [ITS-90, deg C];36;427;32;458;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mMS0530.cnv;SBE 19;30.05.2025 21:38;30.05.2025 22:31;30.05.2025;None;None;None;None;mp Marituy-Solzan;mMS;1248.34;3.6544;0.85392533;tv290C: Temperature [ITS-90, deg C];622;2575;71;2645;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mMuUr0607.cnv;SBE 19;07.06.2025 13:08;07.06.2025 14:46;07.06.2025;None;None;None;None;mp Muzhinay-Urbican;mMuUr;885.141;10.1508;0.779216484;tv290C: Temperature [ITS-90, deg C];563;1706;119;1824;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mSoUs0606.cnv;SBE 19;06.06.2025 9:38;06.06.2025 10:21;06.06.2025;None;None;None;None;mp Solnechnaya-Ushkaniy;mSoUs;889.761;10.2286;0.733055159;tv290C: Temperature [ITS-90, deg C];628;1820;57;1876;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mTN0607.cnv;SBE 19;07.06.2025 23:13;07.06.2025 23:42;07.06.2025;None;None;None;None;mp Tiya-Nemnyanka;mTN;655.542;3.3548;1.059459428;tv290C: Temperature [ITS-90, deg C];600;1386;54;1439;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mTS0531.cnv;SBE 19;31.05.2025 17:17;31.05.2025 18:05;31.05.2025;None;None;None;None;mp Tolstiy-Snezhnaya;mTS;1262.802;6.9981;0.283950311;tv290C: Temperature [ITS-90, deg C];562;2501;103;2603;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mUT0604.cnv;SBE 19;04.06.2025 14:26;04.06.2025 15:30;04.06.2025;None;None;None;None;mp Ukhan-Tonkiy;mUT;1564.153;6.7066;0.623913287;tv290C: Temperature [ITS-90, deg C];621;3005;367;3371;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mUT0604_30m.cnv;SBE 19;04.06.2025 17:01;04.06.2025 17:14;;None;None;None;None;mp Ukhan-Tonkiy;mUT;26.381;4.0087;0.606506706;tv290C: Temperature [ITS-90, deg C];3;268;103;370;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mVB0604.cnv;SBE 19;04.06.2025 3:35;04.06.2025 4:34;04.06.2025;None;None;None;None;mp Vorota-Boldakovo;mVB;1368.831;6.2624;0.244170528;tv290C: Temperature [ITS-90, deg C];576;2708;53;2760;not error
CTD_Data\2025\05-06\SBE19\cnvdata\NA7k0608.cnv;SBE 19;08.06.2025 7:02;08.06.2025 7:30;08.06.2025;None;None;None;None;7 km N-Angarsk;NA;470.06;4.9432;1.173125817;tv290C: Temperature [ITS-90, deg C];539;1175;77;1251;not error
CTD_Data\2025\05-06\SBE19\cnvdata\So3k0531_100m.cnv;SBE 19;31.05.2025 4:06;31.05.2025 4:19;;None;None;None;None;3 km Solzan;So;114.599;2.8238;1.161768123;tv290C: Temperature [ITS-90, deg C];0;415;111;525;not error
CTD_Data\2025\05-06\SBE19\cnvdata\So7k0531.cnv;SBE 19;31.05.2025 1:31;31.05.2025 2:56;31.05.2025;None;None;None;None;7 km Solzan;So;840.248;3.2097;0.812511665;tv290C: Temperature [ITS-90, deg C];448;1576;37;1612;not error
CTD_Data\2025\05-06\SBE19\cnvdata\Ta3k0529.cnv;SBE 19;29.05.2025 8:22;07.06.2025 16:09;29.05.2025;None;None;None;None;3 km Tankhoy;Ta;699.611;4.1929;0.635395122;tv290C: Temperature [ITS-90, deg C];650;1509;76;1584;not error
CTD_Data\2025\05-06\SBE19\cnvdata\ta7k0529.cnv;SBE 19;29.05.2025 11:54;29.05.2025 12:47;29.05.2025;None;None;None;None;7 km Tankhoy;ta;1147.311;5.331;0.596414242;tv290C: Temperature [ITS-90, deg C];703;2375;37;2411;not error
CTD_Data\2025\05-06\SBE19\cnvdata\To3k0604.cnv;SBE 19;04.06.2025 20:11;04.06.2025 23:02;04.06.2025;None;None;None;None;3 km Tonkiy;To;431.316;4.8434;0.063688402;tv290C: Temperature [ITS-90, deg C];51;971;66;1036;not error
CTD_Data\2025\05-06\SBE19\cnvdata\To7k0604.cnv;SBE 19;04.06.2025 18:58;04.06.2025 19:50;04.06.2025;None;None;None;None;7 km Tonkiy;To;1065.234;6.4219;0.384275998;tv290C: Temperature [ITS-90, deg C];579;2085;30;2114;not error
CTD_Data\2025\05-06\SBE19\cnvdata\Tu3k0609.cnv;SBE 19;09.06.2025 1:51;09.06.2025 2:19;09.06.2025;None;None;None;None;3 km Turali;Tu;556.095;4.1014;0.350786897;tv290C: Temperature [ITS-90, deg C];574;1175;149;1323;not error
CTD_Data\2025\05-06\SBE19\cnvdata\Tu7k0609.cnv;SBE 19;09.06.2025 0:58;09.06.2025 1:26;09.06.2025;None;None;None;None;7 km Turali;Tu;677.476;3.5612;0.742110371;tv290C: Temperature [ITS-90, deg C];626;1419;101;1519;not error
CTD_Data\2025\05-06\SBE19\cnvdata\Uh3k0604.cnv;SBE 19;04.06.2025 8:34;04.06.2025 9:37;04.06.2025;None;None;None;None;3 km Ukhan;Uh;1605.022;10.0543;0.837031681;tv290C: Temperature [ITS-90, deg C];634;3240;0;3239;not error
CTD_Data\2025\05-06\SBE19\cnvdata\Uh7k0604.cnv;SBE 19;04.06.2025 11:28;04.06.2025 12:31;04.06.2025;None;None;None;None;7 km Ukhan;Uh;1599.926;3.6044;0.833480427;tv290C: Temperature [ITS-90, deg C];610;3143;105;3247;not error
CTD_Data\2025\05-06\sbe25\2\cnvdata\Ba3k0608_loop1.cnv;SBE25;08.06.2025 17:59;08.06.2025 18:15;None.2025;55.34968333;55 20.981;109.2449;109 14.694;3 km Baikalskoe;Ba;597.304;3.0766;0.898549206;t090C: Temperature [ITS-90, deg C];354;1041;299;1339;not error
CTD_Data\2025\05-06\sbe25\2\cnvdata\Ba3k0608_loop2b.cnv;SBE25;08.06.2025 17:59;08.06.2025 18:15;;55.34968333;55 20.981;109.2449;109 14.694;3 km Baikalskoe;Ba;597.304;3.0766;0.898549206;t090C: Temperature [ITS-90, deg C];354;1041;1;1041;not error
CTD_Data\2025\05-06\sbe25\2\cnvdata\BKot7k0601.cnv;SBE25;01.06.2025 20:01;01.06.2025 20:42;01.06.2025;51.84513333;51 50.708;105.1134333;105 06.806;7 km B.Koty;BKot;1418.831;3.6798;0.282825736;t090C: Temperature [ITS-90, deg C];356;2668;651;3318;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Ba3k0608.cnv;SBE25;08.06.2025 17:59;08.06.2025 18:15;08.06.2025;55.34968333;55 20.981;109.2449;109 14.694;3 km Baikalskoe;Ba;597.304;3.0766;0.898549206;t090C: Temperature [ITS-90, deg C];354;1041;2;1042;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Ba7k0608.cnv;SBE25;08.06.2025 19:47;08.06.2025 20:11;08.06.2025;55.34358333;55 20.615;109.3065;109 18.390;7 km Baykalskoe;Ba;782.355;3.2399;0.747135923;t090C: Temperature [ITS-90, deg C];373;1380;4;1383;not error
CTD_Data\2025\05-06\sbe25\cnvdata\BaGulfEx0605.cnv;SBE25;05.06.2025 18:20;05.06.2025 18:57;05.06.2025;53.39933333;53 23.960;108.5618667;108 33.712;BaGulfEx0605;BaGulfEx;1298.461;3.6538;0.322718126;t090C: Temperature [ITS-90, deg C];421;2379;3;2381;not error
CTD_Data\2025\05-06\sbe25\cnvdata\BKot7k0601.cnv;SBE25;01.06.2025 20:01;01.06.2025 20:42;01.06.2025;51.84513333;51 50.708;105.1134333;105 06.806;7 km B.Koty;BKot;1418.831;3.6798;0.282825736;t090C: Temperature [ITS-90, deg C];356;2668;7;2674;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Da3k0606.cnv;SBE25;06.06.2025 19:02;06.06.2025 19:11;06.06.2025;54.37806667;54 22.684;109.42245;109 25.347;3 km Davsha;Da;90.226;3.3813;0.645869787;t090C: Temperature [ITS-90, deg C];0;184;5;188;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Da7k0606.cnv;SBE25;06.06.2025 20:18;06.06.2025 20:39;06.06.2025;54.38725;54 23.235;109.36205;109 21.723;7 km Davsha;Da;440.001;3.3154;0.653677891;t090C: Temperature [ITS-90, deg C];400;856;1;856;not error
CTD_Data\2025\05-06\sbe25\cnvdata\El3k0607.cnv;SBE25;07.06.2025 3:26;07.06.2025 3:50;07.06.2025;54.52876667;54 31.726;108.7046333;108 42.278;3 km Elohin;El;879.107;3.0217;0.943221269;t090C: Temperature [ITS-90, deg C];335;1376;0;1375;not error
CTD_Data\2025\05-06\sbe25\cnvdata\El7k0607.cnv;SBE25;07.06.2025 1:46;07.06.2025 2:11;07.06.2025;54.51635;54 30.981;108.7609667;108 45.658;7 km Elohin;El;888.753;2.9331;1.031246424;t090C: Temperature [ITS-90, deg C];389;1631;2;1632;not error
CTD_Data\2025\05-06\sbe25\cnvdata\exitMM0610.cnv;SBE25;10.06.2025 10:51;10.06.2025 11:07;10.06.2025;55.44425;55 26.655;104.6709833;104 40.259;exit Maloe More;exitMM;338.823;3.4449;0.620380083;t090C: Temperature [ITS-90, deg C];147;662;2;663;not error
CTD_Data\2025\05-06\sbe25\cnvdata\IrkSlav0602.cnv;SBE25;02.06.2025 12:38;02.06.2025 13:10;02.06.2025;52.06155;52 03.693;105.7130333;105 42.782;IrkSlav0602;IrkSlav;1075.508;3.8584;0.138449206;t090C: Temperature [ITS-90, deg C];194;2054;4;2057;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Izh7k0605.cnv;SBE25;05.06.2025 2:53;05.06.2025 3:33;05.06.2025;53.19358333;53 11.615;107.8044333;107 48.266;7 km Izhimey;Izh;1625.942;3.2527;0.711073528;t090C: Temperature [ITS-90, deg C];379;2863;0;2862;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Ka3k0601.cnv;SBE25;01.06.2025 18:23;01.06.2025 19:04;01.06.2025;51.89391667;51 53.635;105.2441333;105 14.648;3 km Kadilny;Ka;1339.365;3.7228;0.289134668;t090C: Temperature [ITS-90, deg C];367;2659;5;2663;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Ka7k0601.cnv;SBE25;01.06.2025 15:49;01.06.2025 16:32;01.06.2025;51.86496667;51 51.898;105.2776833;105 16.661;7 km Kadilny;Ka;1412.988;3.789;0.218717224;t090C: Temperature [ITS-90, deg C];345;2926;12;2937;not error
CTD_Data\2025\05-06\sbe25\cnvdata\KaMi_m0601.cnv;SBE25;01.06.2025 13:01;01.06.2025 13:42;01.06.2025;51.77978333;51 46.787;105.3704167;105 22.225;middle Kadilny-Mishikha;KaMi;1421.168;3.7056;0.274888802;t090C: Temperature [ITS-90, deg C];336;2879;2;2880;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Kha10k0603.cnv;SBE25;03.06.2025 12:01;03.06.2025 12:14;03.06.2025;521.3308167;521 19.849;106.1151667;106 06.910;10 km Kharauz;Kha;158.084;3.6151;0.357084029;t090C: Temperature [ITS-90, deg C];23;373;7;379;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Kha11k0603.cnv;SBE25;03.06.2025 12:21;03.06.2025 12:34;03.06.2025;52.33523333;52 20.114;106.1034;106 06.204;11 km Kharauz;Kha;199.031;3.6091;0.354098657;t090C: Temperature [ITS-90, deg C];99;454;2;455;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Kre6k0603.cnv;SBE25;03.06.2025 19:56;03.06.2025 20:31;03.06.2025;52.60935;52 36.561;106.4969333;106 29.816;6 km Krestovsky;Kre;1118.173;3.2362;0.726425736;t090C: Temperature [ITS-90, deg C];475;2192;5;2196;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Kult12k0531.cnv;SBE25;31.05.2025 9:06;31.05.2025 9:44;31.05.2025;51.67426667;51 40.456;103.8752833;103 52.517;12 km Kultuk;Kult;1234.473;3.6308;0.406910063;t090C: Temperature [ITS-90, deg C];339;2188;2;2189;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Li2k0529.cnv;SBE25;29.05.2025 3:23;29.05.2025 3:56;29.05.2025;51.81895;51 49.137;104.8918667;104 53.512;2 km ot Listvizanka;Li;711.028;3.5423;0.412287766;t090C: Temperature [ITS-90, deg C];364;1426;28;1453;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Li3k0529_2.cnv;SBE25;29.05.2025 21:56;29.05.2025 22:06;None.2025;51.81206667;51 48.724;104.9128833;104 54.773;3 km Listvyanka;Li;96.368;3.6841;0.278525736;t090C: Temperature [ITS-90, deg C];0;298;4;301;not error
CTD_Data\2025\05-06\sbe25\cnvdata\LI4P5K0528.cnv;SBE25;29.05.2025 4:18;29.05.2025 5:06;28.05.2025;51.80228333;51 48.137;104.9585333;104 57.512;4.5 KM LISTVIANKA;LI;1346.085;3.6532;0.316173528;t090C: Temperature [ITS-90, deg C];337;2844;0;2843;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Li5k0611.cnv;SBE25;11.06.2025 10:34;11.06.2025 11:11;11.06.2025;51.799;51 47.940;104.9211667;104 55.270;5 km Listvyanka;Li;1404.224;3.9991;0.055076692;t090C: Temperature [ITS-90, deg C];103;2686;2;2687;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Li7k0531.cnv;SBE25;31.05.2025 21:42;31.05.2025 22:19;31.05.2025;51.78626667;51 47.176;104.9342833;104 56.057;7 km Listvyanka;Li;1405.392;3.658;0.298842982;t090C: Temperature [ITS-90, deg C];319;2548;24;2571;not error
CTD_Data\2025\05-06\sbe25\cnvdata\LiTa_m0601.cnv;SBE25;01.06.2025 0:25;01.06.2025 1:05;01.06.2025;51.70666667;51 42.400;105.0116;105 00.696;middle Listvyanka-Tankhoy;LiTa;1422.921;3.6247;0.338732082;t090C: Temperature [ITS-90, deg C];352;2666;3;2668;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Ma1k0530.cnv;SBE25;30.05.2025 14:50;30.05.2025 15:29;30.05.2025;51.77633333;51 46.580;104.2213667;104 13.282;1 km Marituy;Ma;491.171;3.7428;0.284181562;t090C: Temperature [ITS-90, deg C];303;791;7;797;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Ma3k0530.cnv;SBE25;30.05.2025 16:21;30.05.2025 17:05;30.05.2025;51.75873333;51 45.524;104.2152;104 12.912;3 km Marituy;Ma;1338.196;3.731;0.308021395;t090C: Temperature [ITS-90, deg C];329;2487;2;2488;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Ma400m0530.cnv;SBE25;30.05.2025 14:04;30.05.2025 14:19;30.05.2025;51.78446667;51 47.068;104.2174;104 13.044;400 m Marituy;Ma;99.586;3.5531;0.409570988;t090C: Temperature [ITS-90, deg C];0;529;19;547;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Ma7k0530.cnv;SBE25;30.05.2025 20:01;30.05.2025 23:20;30.05.2025;51.72228333;51 43.337;104.22375;104 13.425;7 km Marituy;Ma;1341.995;3.4893;0.493262833;t090C: Temperature [ITS-90, deg C];336;2480;6;2485;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mAcR0606.cnv;SBE25;06.06.2025 1:11;06.06.2025 1:24;06.06.2025;53.63245;53 37.947;108.1247167;108 07.483;mp Academic Ridge;mAcR;390.875;3.4268;0.537546424;t090C: Temperature [ITS-90, deg C];244;665;2;666;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mAS0604.cnv;SBE25;04.06.2025 0:13;04.06.2025 0:44;04.06.2025;52.66401667;52 39.841;106.8501667;106 51.010;mp Anga-Sukhaya;mAS;1171.357;3.9045;0.057550839;t090C: Temperature [ITS-90, deg C];107;2285;3;2287;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mBaGulf0605.cnv;SBE25;05.06.2025 16:32;05.06.2025 16:45;05.06.2025;53.45368333;53 27.221;108.9880556;108 43 977;middle Barguzin gulf;mBaGulf;173.585;3.4225;0.584403328;t090C: Temperature [ITS-90, deg C];0;348;4;351;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mBaTu0608.cnv;SBE25;08.06.2025 22:09;08.06.2025 22:33;08.06.2025;55.32065;55 19.239;109.4814167;109 28.885;middle Baykalskoe-Turali;mBaTu;803.109;3.1387;0.826202968;t090C: Temperature [ITS-90, deg C];352;1458;6;1463;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mChGulf0610.cnv;SBE25;10.06.2025 2:09;10.06.2025 2:19;10.06.2025;53.75961667;53 45.577;109.12275;109 07.365;middle Chiv gulf;mChGulf;5.397;7.837;None;t090C: Temperature [ITS-90, deg C];0;2;2;3;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mChKa0607.cnv;SBE25;07.06.2025 9:28;07.06.2025 9:57;07.06.2025;54.61703333;54 37.022;109.1158167;109 06.949;seredina Cheremshaniy-Kabaniy;mChKa;889.045;3.1702;0.862076692;t090C: Temperature [ITS-90, deg C];475;1748;6;1753;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mdPes0602.cnv;SBE25;02.06.2025 9:21;02.06.2025 9:49;02.06.2025;51.23096667;51 13.858;105.8008667;105 48.052;max depth Peschanka-Istok;mdPes;982.865;3.5288;0.442794616;t090C: Temperature [ITS-90, deg C];430;1838;2;1839;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mdZS0606.cnv;SBE25;06.06.2025 14:23;06.06.2025 14:48;06.06.2025;54.51861111;54 16 907;108.7418833;108 44.513;max depth Zavorotniy-Sosnovka;mdZS;897.229;2.9506;1.065727987;t090C: Temperature [ITS-90, deg C];362;1619;23;1641;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mED0606.cnv;SBE25;06.06.2025 23:03;06.06.2025 23:29;06.06.2025;54.45176667;54 27.106;109.0675;109 04.050;mp Elokhin-Davsha;mED;858.354;3.0219;0.941873528;t090C: Temperature [ITS-90, deg C];394;1627;5;1631;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mGBmal0602.cnv;SBE25;02.06.2025 0:37;02.06.2025 1:11;02.06.2025;51.91926667;51 55.156;105.6371833;105 38.231;mp Goloustnoe-Babushkin (malenkiy);mGBmal;1308.979;3.8398;0.123973528;t090C: Temperature [ITS-90, deg C];135;2466;2;2467;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mGoKu0603.cnv;SBE25;03.06.2025 17:33;03.06.2025 17:52;03.06.2025;52.46773333;52 28.064;106.289;106 17.34;middle Goliy-Kukuy;mGoKu;522.164;3.6859;0.32350707;t090C: Temperature [ITS-90, deg C];361;983;5;987;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mHK0605.cnv;SBE25;05.06.2025 21:39;05.06.2025 22:19;05.06.2025;53.3563;53 21.378;108.2182167;108 13.093;mp Hoboy-Krestoviy;mHK;1627.986;3.518;0.446346424;t090C: Temperature [ITS-90, deg C];357;2736;2;2737;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Mi3k0601.cnv;SBE25;01.06.2025 8:48;01.06.2025 9:14;01.06.2025;51.66871667;51 40.123;105.5089333;105 30.536;3 km Mishikha;Mi;641.743;3.623;0.352039557;t090C: Temperature [ITS-90, deg C];410;1350;9;1358;not error
CTD_Data\2025\05-06\sbe25\cnvdata\Mi7k0601.cnv;SBE25;01.06.2025 9:44;01.06.2025 10:25;01.06.2025;51.69706667;51 41.824;105.4670167;105 28.021;7 km Mishikha;Mi;1370.334;3.7352;0.242054598;t090C: Temperature [ITS-90, deg C];290;2757;4;2760;not error
CTD_Data\2025\05-06\sbe25\cnvdata\minBug0603.cnv;SBE25;03.06.2025 13:41;03.06.2025 13:59;03.06.2025;52.47388333; 52 28.433;106.1157167;106 06.943;minimum Bugul'deika;minBug;380.348;3.5448;0.457835923;t090C: Temperature [ITS-90, deg C];246;784;2;785;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mIvMu0531.cnv;SBE25;31.05.2025 13:10;31.05.2025 13:45;31.05.2025;51.64625;51 38.775;104.4311667;104 25.870;seredina Ivanovskiy-Murino;mIvMu;1297.292;3.4133;0.675717224;t090C: Temperature [ITS-90, deg C];362;2329;29;2357;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mKA0607.cnv;SBE25;07.06.2025 15:59;07.06.2025 16:22;07.06.2025;55.04306667;55 02.584;109.4349;109 26.094;mp Kotelnikovskiy-Amnundakan;mKA;759.262;3.3754;0.626132649;t090C: Temperature [ITS-90, deg C];347;1208;2;1209;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mKyKh0602.cnv;SBE25;02.06.2025 22:35;02.06.2025 22:47;02.06.2025;52.34526667;52 20.716;106.0648;106 03.888;mp KrYar-Kharauz;mKyKh;256.938;3.5072;0.464550839;t090C: Temperature [ITS-90, deg C];54;495;2;496;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mLT0611.cnv;SBE25;11.06.2025 8:39;11.06.2025 9:21;11.06.2025;51.70533333;51 42.320;105.0116;105 00.696;mp Listvyanka-Tankhoy;mLT;1423.505;4.1123;None;t090C: Temperature [ITS-90, deg C];0;2832;61;2892;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mMM0610.cnv;SBE25;10.06.2025 14:51;10.06.2025 15:03;10.06.2025;23.24258333;23 14.555;107.2540167;107 15.241;middle Maloe More;mMM;86.716;3.7615;0.285439473;t090C: Temperature [ITS-90, deg C];0;169;2;170;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mMS0530.cnv;SBE25;30.05.2025 22:41;30.05.2025 23:12;30.05.2025;51.64645;51 38.787;104.2234;104 13.404;mp Marituy-Solzan;mMS;1227.752;3.1268;0.840550839;t090C: Temperature [ITS-90, deg C];333;2185;3;2187;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mMuUr0607.cnv;SBE25;07.06.2025 12:38;07.06.2025 13:04;07.06.2025;54.83311667;54 49.987;109.25175;109 15.105;middle Mujinay-Urbikan;mMuUr;884.076;3.2677;0.758362833;t090C: Temperature [ITS-90, deg C];400;1646;2;1647;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mSU0606.cnv;SBE25;06.06.2025 10:12;06.06.2025 10:38;06.06.2025;52.94273333;52 56.564;108.4306;108 25.836;middle Solhechnaya-Ushkaniy;mSU;889.337;3.2395;0.726297728;t090C: Temperature [ITS-90, deg C];441;1584;16;1599;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mTN0607.cnv;SBE25;07.06.2025 23:51;08.06.2025 0:13;07.06.2025;55.56728333;55 34.037;109.5949667;109 35.698;mp Tiya-Nemnyanka;mTN;655.191;2.9063;1.057473528;t090C: Temperature [ITS-90, deg C];445;1355;0;1354;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mTS0531.cnv;SBE25;31.05.2025 15:49;31.05.2025 16:21;31.05.2025;51.63395;51 38.037;104.62095;104 37.257;mp Tolstiy-Snezhnaya;mTS;1269.827;3.909;0.290394616;t090C: Temperature [ITS-90, deg C];322;2199;4;2202;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mUT0604.cnv;SBE25;04.06.2025 15:32;04.06.2025 16:21;04.06.2025;52.89386667;52 53.632;107.5317;107 31.902;mp Uhan-Tonkiy;mUT;1564.893;3.3894;0.597939557;t090C: Temperature [ITS-90, deg C];411;2957;0;2956;not error
CTD_Data\2025\05-06\sbe25\cnvdata\mVB0604.cnv;SBE25;04.06.2025 2:38;04.06.2025 3:13;04.06.2025;52.79385;52 47.631;107.1183667;107 07.102;mp Vorota-Boldakova;mVB;1368.873;3.7213;0.241325736;t090C: Temperature [ITS-90, deg C];260;2495;4;2498;not error
CTD_Data\2025\05-06\sbe25\cnvdata\NA7k0608.cnv;SBE25;08.06.2025 7:32;08.06.2025 7:50;08.06.2025;55.71631667;55 42.979;109.6239833;109 37.439;7 km Nizhneangarsk;NA;485.615;2.8053;1.164766414;t090C: Temperature [ITS-90, deg C];380;974;0;973;not error
CTD_Data\2025\05-06\sbe25\cnvdata\So3k0531.cnv;SBE25;31.05.2025 3:31;31.05.2025 3:44;31.05.2025;51.5271;51 31.626;104.23545;104 14.127;3 km Solzan;So;381.225;3.0987;0.876402968;t090C: Temperature [ITS-90, deg C];238;679;4;682;not error
